filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20200323_141254_09.jpg,567,388,bottle,297,0,428,154
IMG_20200323_141254_10.jpg,703,374,bottle,300,44,431,235
IMG_20200323_141254_10.jpg,703,374,bottle,300,44,431,235
IMG_20200323_141254_11.jpg,571,425,bottle,215,5,346,196
IMG_20200323_141254_11.jpg,571,425,bottle,215,5,346,196
IMG_20200323_141303.jpg,800,600,bottle,243,175,354,453
IMG_20200323_141303.jpg,800,600,bottle,243,175,354,453
IMG_20200323_141303_01.jpg,800,600,bottle,446,175,557,453
IMG_20200323_141303_01.jpg,800,600,bottle,446,175,557,453
IMG_20200323_141303_02.jpg,620,460,bottle,220,74,331,352
IMG_20200323_141303_02.jpg,620,460,bottle,220,74,331,352
IMG_20200323_141303_03.jpg,623,420,bottle,92,144,203,419
IMG_20200323_141303_03.jpg,623,420,bottle,92,144,203,419
IMG_20200323_141303_04.jpg,595,525,bottle,65,114,176,392
IMG_20200323_141303_04.jpg,595,525,bottle,65,114,176,392
IMG_20200323_141303_05.jpg,499,458,bottle,75,59,186,337
IMG_20200323_141303_05.jpg,499,458,bottle,75,59,186,337
IMG_20200323_141303_06.jpg,514,361,bottle,104,58,215,336
IMG_20200323_141303_06.jpg,514,361,bottle,104,58,215,336
IMG_20200323_141303_07.jpg,635,389,bottle,367,124,478,388
IMG_20200323_141303_07.jpg,635,389,bottle,367,124,478,388
IMG_20200323_141303_08.jpg,631,444,bottle,362,143,473,421
IMG_20200323_141303_08.jpg,631,444,bottle,362,143,473,421
IMG_20200323_141303_09.jpg,483,523,bottle,299,135,410,413
IMG_20200323_141303_09.jpg,483,523,bottle,299,135,410,413
IMG_20200323_141303_10.jpg,542,490,bottle,310,153,421,431
IMG_20200323_141303_10.jpg,542,490,bottle,310,153,421,431
IMG_20200323_141303_11.jpg,593,495,bottle,254,86,365,364
IMG_20200323_141303_11.jpg,593,495,bottle,254,86,365,364
IMG_20200323_141308.jpg,800,600,bottle,223,201,316,438
IMG_20200323_141308.jpg,800,600,bottle,223,201,316,438
IMG_20200323_141308_01.jpg,800,600,bottle,484,201,577,438
IMG_20200323_141308_01.jpg,800,600,bottle,484,201,577,438
IMG_20200323_141308_02.jpg,588,451,bottle,43,196,136,433
IMG_20200323_141308_02.jpg,588,451,bottle,43,196,136,433
IMG_20200323_141308_03.jpg,528,414,bottle,164,133,257,370
IMG_20200323_141308_03.jpg,528,414,bottle,164,133,257,370
IMG_20200323_141308_04.jpg,689,442,bottle,122,92,215,329
IMG_20200323_141308_04.jpg,689,442,bottle,122,92,215,329
IMG_20200323_141308_05.jpg,502,448,bottle,168,104,261,341
IMG_20200323_141308_05.jpg,502,448,bottle,168,104,261,341
IMG_20200323_141308_06.jpg,697,488,bottle,219,125,312,362
IMG_20200323_141308_06.jpg,697,488,bottle,219,125,312,362
IMG_20200323_141308_07.jpg,546,484,bottle,434,87,527,324
IMG_20200323_141308_07.jpg,546,484,bottle,434,87,527,324
IMG_20200323_141308_08.jpg,715,516,bottle,458,143,551,380
IMG_20200323_141308_08.jpg,715,516,bottle,458,143,551,380
IMG_20200323_141308_09.jpg,512,515,bottle,454,195,511,432
IMG_20200323_141308_09.jpg,512,515,bottle,454,195,511,432
IMG_20200323_141308_10.jpg,628,448,bottle,342,156,435,393
IMG_20200323_141308_10.jpg,628,448,bottle,342,156,435,393
IMG_20200323_141308_11.jpg,705,506,bottle,463,107,556,344
IMG_20200323_141308_11.jpg,705,506,bottle,463,107,556,344
IMG_20200323_141310.jpg,800,600,bottle,175,205,327,408
IMG_20200323_141310.jpg,800,600,bottle,175,205,327,408
IMG_20200323_141310_01.jpg,800,600,bottle,473,205,625,408
IMG_20200323_141310_01.jpg,800,600,bottle,473,205,625,408
IMG_20200323_141310_02.jpg,678,535,bottle,137,175,289,378
IMG_20200323_141310_02.jpg,678,535,bottle,137,175,289,378
IMG_20200323_141310_03.jpg,619,479,bottle,0,85,150,288
IMG_20200323_141310_03.jpg,619,479,bottle,0,85,150,288
IMG_20200323_141310_04.jpg,521,539,bottle,19,168,171,371
IMG_20200323_141310_04.jpg,521,539,bottle,19,168,171,371
IMG_20200323_141310_05.jpg,578,364,bottle,55,0,207,188
IMG_20200323_141310_05.jpg,578,364,bottle,55,0,207,188
IMG_20200323_141310_06.jpg,562,380,bottle,101,19,253,222
IMG_20200323_141310_06.jpg,562,380,bottle,101,19,253,222
IMG_20200323_141310_07.jpg,575,384,bottle,370,30,522,233
IMG_20200323_141310_07.jpg,575,384,bottle,370,30,522,233
IMG_20200323_141310_08.jpg,569,419,bottle,320,55,472,258
IMG_20200323_141310_08.jpg,569,419,bottle,320,55,472,258
IMG_20200323_141310_09.jpg,616,459,bottle,332,191,484,394
IMG_20200323_141310_09.jpg,616,459,bottle,332,191,484,394
IMG_20200323_141310_10.jpg,498,383,bottle,400,169,497,372
IMG_20200323_141310_10.jpg,498,383,bottle,400,169,497,372
IMG_20200323_141310_11.jpg,705,420,bottle,444,156,596,359
IMG_20200323_141310_11.jpg,705,420,bottle,444,156,596,359
IMG_20200323_141916.jpg,800,600,bottle,389,145,676,434
IMG_20200323_141916.jpg,800,600,bottle,389,145,676,434
IMG_20200323_141916_01.jpg,800,600,bottle,124,145,411,434
IMG_20200323_141916_01.jpg,800,600,bottle,124,145,411,434
IMG_20200323_141916_02.jpg,681,522,bottle,304,88,591,377
IMG_20200323_141916_02.jpg,681,522,bottle,304,88,591,377
IMG_20200323_141916_03.jpg,672,377,bottle,320,135,607,376
IMG_20200323_141916_03.jpg,672,377,bottle,320,135,607,376
IMG_20200323_141916_04.jpg,630,396,bottle,263,4,550,293
IMG_20200323_141916_04.jpg,630,396,bottle,263,4,550,293
IMG_20200323_141916_05.jpg,515,430,bottle,327,0,514,279
IMG_20200323_141916_05.jpg,515,430,bottle,327,0,514,279
IMG_20200323_141916_06.jpg,621,499,bottle,302,115,589,404
IMG_20200323_141916_06.jpg,621,499,bottle,302,115,589,404
IMG_20200323_141916_07.jpg,706,482,bottle,85,129,372,418
IMG_20200323_141916_07.jpg,706,482,bottle,85,129,372,418
IMG_20200323_141916_08.jpg,645,388,bottle,121,39,408,328
IMG_20200323_141916_08.jpg,645,388,bottle,121,39,408,328
IMG_20200323_141916_09.jpg,629,470,bottle,48,60,335,349
IMG_20200323_141916_09.jpg,629,470,bottle,48,60,335,349
IMG_20200323_141916_10.jpg,637,499,bottle,0,50,266,339
IMG_20200323_141916_10.jpg,637,499,bottle,0,50,266,339
IMG_20200323_141916_11.jpg,663,521,bottle,118,132,405,421
IMG_20200323_141916_11.jpg,663,521,bottle,118,132,405,421
IMG_20200323_141926.jpg,800,600,bottle,219,205,414,434
IMG_20200323_141926.jpg,800,600,bottle,219,205,414,434
IMG_20200323_141926_01.jpg,800,600,bottle,386,205,581,434
IMG_20200323_141926_01.jpg,800,600,bottle,386,205,581,434
IMG_20200323_141926_02.jpg,660,484,bottle,175,109,370,338
IMG_20200323_141926_02.jpg,660,484,bottle,175,109,370,338
IMG_20200323_141926_03.jpg,532,532,bottle,0,193,156,422
IMG_20200323_141926_03.jpg,532,532,bottle,0,193,156,422
IMG_20200323_141926_04.jpg,481,503,bottle,31,184,226,413
IMG_20200323_141926_04.jpg,481,503,bottle,31,184,226,413
IMG_20200323_141926_05.jpg,538,493,bottle,2,196,197,425
IMG_20200323_141926_05.jpg,538,493,bottle,2,196,197,425
IMG_20200323_141926_06.jpg,627,471,bottle,138,101,333,330
IMG_20200323_141926_06.jpg,627,471,bottle,138,101,333,330
IMG_20200323_141926_07.jpg,481,532,bottle,239,168,434,397
IMG_20200323_141926_07.jpg,481,532,bottle,239,168,434,397
IMG_20200323_141926_08.jpg,569,495,bottle,195,200,390,429
IMG_20200323_141926_08.jpg,569,495,bottle,195,200,390,429
IMG_20200323_141926_09.jpg,691,445,bottle,289,98,484,327
IMG_20200323_141926_09.jpg,691,445,bottle,289,98,484,327
IMG_20200323_141926_10.jpg,558,412,bottle,182,23,377,252
IMG_20200323_141926_10.jpg,558,412,bottle,182,23,377,252
IMG_20200323_141926_11.jpg,629,539,bottle,373,191,568,420
IMG_20200323_141926_11.jpg,629,539,bottle,373,191,568,420
IMG_20200323_141928.jpg,800,600,bottle,330,39,570,416
IMG_20200323_141928.jpg,800,600,bottle,330,39,570,416
IMG_20200323_141928_01.jpg,800,600,bottle,230,39,470,416
IMG_20200323_141928_01.jpg,800,600,bottle,230,39,470,416
IMG_20200323_141928_02.jpg,694,431,bottle,249,0,489,307
IMG_20200323_141928_02.jpg,694,431,bottle,249,0,489,307
IMG_20200323_141928_03.jpg,611,433,bottle,181,0,421,277
IMG_20200323_141928_03.jpg,611,433,bottle,181,0,421,277
IMG_20200323_141928_04.jpg,703,443,bottle,261,0,501,346
IMG_20200323_141928_04.jpg,703,443,bottle,261,0,501,346
IMG_20200323_141928_05.jpg,705,370,bottle,248,22,488,369
IMG_20200323_141928_05.jpg,705,370,bottle,248,22,488,369
IMG_20200323_141928_06.jpg,638,517,bottle,288,28,528,405
IMG_20200323_141928_06.jpg,638,517,bottle,288,28,528,405
IMG_20200323_141928_07.jpg,714,528,bottle,160,18,400,395
IMG_20200323_141928_07.jpg,714,528,bottle,160,18,400,395
IMG_20200323_141928_08.jpg,642,392,bottle,171,0,411,348
IMG_20200323_141928_08.jpg,642,392,bottle,171,0,411,348
IMG_20200323_141928_09.jpg,694,423,bottle,137,27,377,404
IMG_20200323_141928_09.jpg,694,423,bottle,137,27,377,404
IMG_20200323_141928_10.jpg,528,531,bottle,6,29,246,406
IMG_20200323_141928_10.jpg,528,531,bottle,6,29,246,406
IMG_20200323_141928_11.jpg,603,368,bottle,170,0,410,262
IMG_20200323_141928_11.jpg,603,368,bottle,170,0,410,262
IMG_20200323_141932.jpg,800,600,bottle,184,30,443,401
IMG_20200323_141932.jpg,800,600,bottle,184,30,443,401
IMG_20200323_141932_01.jpg,800,600,bottle,357,30,616,401
IMG_20200323_141932_01.jpg,800,600,bottle,357,30,616,401
IMG_20200323_141932_02.jpg,488,445,bottle,108,19,367,390
IMG_20200323_141932_02.jpg,488,445,bottle,108,19,367,390
IMG_20200323_141932_03.jpg,699,511,bottle,127,0,386,321
IMG_20200323_141932_03.jpg,699,511,bottle,127,0,386,321
IMG_20200323_141932_04.jpg,709,405,bottle,94,0,353,325
IMG_20200323_141932_04.jpg,709,405,bottle,94,0,353,325
IMG_20200323_141932_05.jpg,693,525,bottle,165,19,424,390
IMG_20200323_141932_05.jpg,693,525,bottle,165,19,424,390
IMG_20200323_141932_06.jpg,576,538,bottle,114,29,373,400
IMG_20200323_141932_06.jpg,576,538,bottle,114,29,373,400
IMG_20200323_141932_07.jpg,647,418,bottle,207,9,466,380
IMG_20200323_141932_07.jpg,647,418,bottle,207,9,466,380
IMG_20200323_141932_08.jpg,631,518,bottle,221,2,480,373
IMG_20200323_141932_08.jpg,631,518,bottle,221,2,480,373
IMG_20200323_141932_09.jpg,541,436,bottle,301,0,540,358
IMG_20200323_141932_09.jpg,541,436,bottle,301,0,540,358
IMG_20200323_141932_10.jpg,499,432,bottle,147,0,406,313
IMG_20200323_141932_10.jpg,499,432,bottle,147,0,406,313
IMG_20200323_141932_11.jpg,506,473,bottle,121,0,380,303
IMG_20200323_141932_11.jpg,506,473,bottle,121,0,380,303
IMG_20200323_141936.jpg,800,600,bottle,183,255,352,459
IMG_20200323_141936.jpg,800,600,bottle,183,255,352,459
IMG_20200323_141936_01.jpg,800,600,bottle,448,255,617,459
IMG_20200323_141936_01.jpg,800,600,bottle,448,255,617,459
IMG_20200323_141936_02.jpg,658,442,bottle,54,155,223,359
IMG_20200323_141936_02.jpg,658,442,bottle,54,155,223,359
IMG_20200323_141936_03.jpg,525,522,bottle,0,212,94,416
IMG_20200323_141936_03.jpg,525,522,bottle,0,212,94,416
IMG_20200323_141936_04.jpg,592,452,bottle,100,164,269,368
IMG_20200323_141936_04.jpg,592,452,bottle,100,164,269,368
IMG_20200323_141936_05.jpg,541,395,bottle,0,153,161,357
IMG_20200323_141936_05.jpg,541,395,bottle,0,153,161,357
IMG_20200323_141936_06.jpg,600,414,bottle,21,244,190,413
IMG_20200323_141936_06.jpg,600,414,bottle,21,244,190,413
IMG_20200323_141936_07.jpg,515,432,bottle,332,218,501,422
IMG_20200323_141936_07.jpg,515,432,bottle,332,218,501,422
IMG_20200323_141936_08.jpg,579,408,bottle,323,165,492,369
IMG_20200323_141936_08.jpg,579,408,bottle,323,165,492,369
IMG_20200323_141936_09.jpg,540,364,bottle,340,230,509,363
IMG_20200323_141936_09.jpg,540,364,bottle,340,230,509,363
IMG_20200323_141936_10.jpg,570,519,bottle,342,182,511,386
IMG_20200323_141936_10.jpg,570,519,bottle,342,182,511,386
IMG_20200323_141936_11.jpg,504,415,bottle,411,220,503,414
IMG_20200323_141936_11.jpg,504,415,bottle,411,220,503,414
IMG_20200323_141957.jpg,800,600,bottle,363,117,453,310
IMG_20200323_141957.jpg,800,600,bottle,363,117,453,310
IMG_20200323_141957_01.jpg,800,600,bottle,347,117,437,310
IMG_20200323_141957_01.jpg,800,600,bottle,347,117,437,310
IMG_20200323_141957_02.jpg,623,500,bottle,191,91,281,284
IMG_20200323_141957_02.jpg,623,500,bottle,191,91,281,284
IMG_20200323_141957_03.jpg,638,444,bottle,304,101,394,294
IMG_20200323_141957_03.jpg,638,444,bottle,304,101,394,294
IMG_20200323_141957_04.jpg,610,483,bottle,273,113,363,306
IMG_20200323_141957_04.jpg,610,483,bottle,273,113,363,306
IMG_20200323_141957_05.jpg,515,423,bottle,171,41,261,234
IMG_20200323_141957_05.jpg,515,423,bottle,171,41,261,234
IMG_20200323_141957_06.jpg,539,387,bottle,260,72,350,265
IMG_20200323_141957_06.jpg,539,387,bottle,260,72,350,265
IMG_20200323_141957_07.jpg,522,363,bottle,274,0,364,176
IMG_20200323_141957_07.jpg,522,363,bottle,274,0,364,176
IMG_20200323_141957_08.jpg,648,537,bottle,279,68,369,261
IMG_20200323_141957_08.jpg,648,537,bottle,279,68,369,261
IMG_20200323_141957_09.jpg,626,477,bottle,228,24,318,217
IMG_20200323_141957_09.jpg,626,477,bottle,228,24,318,217
IMG_20200323_141957_10.jpg,568,498,bottle,233,53,323,246
IMG_20200323_141957_10.jpg,568,498,bottle,233,53,323,246
IMG_20200323_141957_11.jpg,492,474,bottle,145,87,235,280
IMG_20200323_141957_11.jpg,492,474,bottle,145,87,235,280
IMG_20200323_142006.jpg,800,600,bottle,327,410,561,497
IMG_20200323_142006.jpg,800,600,bottle,327,410,561,497
IMG_20200323_142006_01.jpg,800,600,bottle,239,410,473,497
IMG_20200323_142006_01.jpg,800,600,bottle,239,410,473,497
IMG_20200323_142006_02.jpg,696,516,bottle,266,402,500,489
IMG_20200323_142006_02.jpg,696,516,bottle,266,402,500,489
IMG_20200323_142006_03.jpg,668,495,bottle,221,389,455,476
IMG_20200323_142006_03.jpg,668,495,bottle,221,389,455,476
IMG_20200323_142006_04.jpg,627,408,bottle,254,311,488,398
IMG_20200323_142006_04.jpg,627,408,bottle,254,311,488,398
IMG_20200323_142006_05.jpg,692,444,bottle,300,314,534,401
IMG_20200323_142006_05.jpg,692,444,bottle,300,314,534,401
IMG_20200323_142006_06.jpg,618,500,bottle,258,356,492,443
IMG_20200323_142006_06.jpg,618,500,bottle,258,356,492,443
IMG_20200323_142006_07.jpg,656,535,bottle,133,385,367,472
IMG_20200323_142006_07.jpg,656,535,bottle,133,385,367,472
IMG_20200323_142006_08.jpg,713,450,bottle,155,325,389,412
IMG_20200323_142006_08.jpg,713,450,bottle,155,325,389,412
IMG_20200323_142006_09.jpg,570,362,bottle,290,136,373,335
IMG_20200323_142006_10.jpg,595,502,bottle,70,375,304,462
IMG_20200323_142006_10.jpg,595,502,bottle,70,375,304,462
IMG_20200323_142006_11.jpg,658,508,bottle,125,335,359,422
IMG_20200323_142006_11.jpg,658,508,bottle,125,335,359,422
IMG_20200323_142009.jpg,800,600,bottle,280,55,426,181
IMG_20200323_142009.jpg,800,600,bottle,280,55,426,181
IMG_20200323_142009_01.jpg,800,600,bottle,374,55,520,181
IMG_20200323_142009_01.jpg,800,600,bottle,374,55,520,181
IMG_20200323_142009_02.jpg,583,441,bottle,232,0,378,37
IMG_20200323_142009_02.jpg,583,441,bottle,232,0,378,37
IMG_20200323_142009_03.jpg,527,385,bottle,233,0,379,118
IMG_20200323_142009_03.jpg,527,385,bottle,233,0,379,118
IMG_20200323_142009_04.jpg,506,502,bottle,178,22,324,148
IMG_20200323_142009_04.jpg,506,502,bottle,178,22,324,148
IMG_20200323_142009_05.jpg,686,445,bottle,256,26,402,152
IMG_20200323_142009_05.jpg,686,445,bottle,256,26,402,152
IMG_20200323_142009_06.jpg,652,467,bottle,247,28,393,154
IMG_20200323_142009_06.jpg,652,467,bottle,247,28,393,154
IMG_20200323_142009_07.jpg,629,390,bottle,246,15,392,141
IMG_20200323_142009_07.jpg,629,390,bottle,246,15,392,141
IMG_20200323_142009_08.jpg,581,391,bottle,210,24,356,150
IMG_20200323_142009_08.jpg,581,391,bottle,210,24,356,150
IMG_20200323_142009_09.jpg,709,484,bottle,305,41,451,167
IMG_20200323_142009_09.jpg,709,484,bottle,305,41,451,167
IMG_20200323_142009_10.jpg,583,436,bottle,311,12,457,138
IMG_20200323_142009_10.jpg,583,436,bottle,311,12,457,138
IMG_20200323_142009_11.jpg,703,386,bottle,321,7,467,133
IMG_20200323_142009_11.jpg,703,386,bottle,321,7,467,133
IMG_20200323_142011.jpg,800,600,bottle,141,199,345,347
IMG_20200323_142011.jpg,800,600,bottle,141,199,345,347
IMG_20200323_142011_01.jpg,800,600,bottle,455,199,659,347
IMG_20200323_142011_01.jpg,800,600,bottle,455,199,659,347
IMG_20200323_142011_02.jpg,720,382,bottle,89,85,293,233
IMG_20200323_142011_02.jpg,720,382,bottle,89,85,293,233
IMG_20200323_142011_03.jpg,560,409,bottle,103,187,307,335
IMG_20200323_142011_03.jpg,560,409,bottle,103,187,307,335
IMG_20200323_142011_04.jpg,519,427,bottle,0,36,201,184
IMG_20200323_142011_04.jpg,519,427,bottle,0,36,201,184
IMG_20200323_142011_05.jpg,536,430,bottle,0,151,93,299
IMG_20200323_142011_05.jpg,536,430,bottle,0,151,93,299
IMG_20200323_142011_06.jpg,503,388,bottle,0,30,85,178
IMG_20200323_142011_06.jpg,503,388,bottle,0,30,85,178
IMG_20200323_142011_07.jpg,627,535,bottle,409,135,613,283
IMG_20200323_142011_07.jpg,627,535,bottle,409,135,613,283
IMG_20200323_142011_08.jpg,556,491,bottle,377,172,555,320
IMG_20200323_142011_08.jpg,556,491,bottle,377,172,555,320
IMG_20200323_142011_09.jpg,589,418,bottle,396,112,588,260
IMG_20200323_142011_09.jpg,589,418,bottle,396,112,588,260
IMG_20200323_142011_10.jpg,497,387,bottle,439,84,496,232
IMG_20200323_142011_10.jpg,497,387,bottle,439,84,496,232
IMG_20200323_142011_11.jpg,485,450,bottle,394,69,484,217
IMG_20200323_142011_11.jpg,485,450,bottle,394,69,484,217
IMG_20200323_142019.jpg,800,600,bottle,398,277,556,477
IMG_20200323_142019.jpg,800,600,bottle,398,277,556,477
IMG_20200323_142019_01.jpg,800,600,bottle,244,277,402,477
IMG_20200323_142019_01.jpg,800,600,bottle,244,277,402,477
IMG_20200323_142019_02.jpg,497,524,bottle,318,222,476,422
IMG_20200323_142019_02.jpg,497,524,bottle,318,222,476,422
IMG_20200323_142019_03.jpg,665,477,bottle,385,206,543,406
IMG_20200323_142019_03.jpg,665,477,bottle,385,206,543,406
IMG_20200323_142019_04.jpg,559,449,bottle,207,209,365,409
IMG_20200323_142019_04.jpg,559,449,bottle,207,209,365,409
IMG_20200323_142019_05.jpg,656,481,bottle,319,192,477,392
IMG_20200323_142019_05.jpg,656,481,bottle,319,192,477,392
IMG_20200323_142019_06.jpg,711,431,bottle,312,147,470,347
IMG_20200323_142019_06.jpg,711,431,bottle,312,147,470,347
IMG_20200323_142019_07.jpg,547,401,bottle,110,196,268,396
IMG_20200323_142019_07.jpg,547,401,bottle,110,196,268,396
IMG_20200323_142019_08.jpg,536,395,bottle,25,88,183,288
IMG_20200323_142019_08.jpg,536,395,bottle,25,88,183,288
IMG_20200323_142019_09.jpg,664,422,bottle,133,168,291,368
IMG_20200323_142019_09.jpg,664,422,bottle,133,168,291,368
IMG_20200323_142019_10.jpg,596,494,bottle,111,226,269,426
IMG_20200323_142019_10.jpg,596,494,bottle,111,226,269,426
IMG_20200323_142019_11.jpg,599,520,bottle,117,228,275,428
IMG_20200323_142019_11.jpg,599,520,bottle,117,228,275,428
IMG_20200323_142030.jpg,800,600,bottle,315,185,604,414
IMG_20200323_142030.jpg,800,600,bottle,315,185,604,414
IMG_20200323_142030_01.jpg,800,600,bottle,196,185,485,414
IMG_20200323_142030_01.jpg,800,600,bottle,196,185,485,414
IMG_20200323_142030_02.jpg,673,519,bottle,189,125,478,354
IMG_20200323_142030_02.jpg,673,519,bottle,189,125,478,354
IMG_20200323_142030_03.jpg,582,427,bottle,312,73,581,302
IMG_20200323_142030_03.jpg,582,427,bottle,312,73,581,302
IMG_20200323_142030_04.jpg,634,367,bottle,215,0,504,182
IMG_20200323_142030_04.jpg,634,367,bottle,215,0,504,182
IMG_20200323_142030_05.jpg,552,404,bottle,225,158,514,387
IMG_20200323_142030_05.jpg,552,404,bottle,225,158,514,387
IMG_20200323_142030_06.jpg,506,457,bottle,25,53,314,282
IMG_20200323_142030_06.jpg,506,457,bottle,25,53,314,282
IMG_20200323_142030_07.jpg,625,412,bottle,30,59,319,288
IMG_20200323_142030_07.jpg,625,412,bottle,30,59,319,288
IMG_20200323_142030_08.jpg,660,507,bottle,171,177,460,406
IMG_20200323_142030_08.jpg,660,507,bottle,171,177,460,406
IMG_20200323_142030_09.jpg,656,479,bottle,53,87,342,316
IMG_20200323_142030_09.jpg,656,479,bottle,53,87,342,316
IMG_20200323_142030_10.jpg,510,493,bottle,159,176,448,405
IMG_20200323_142030_10.jpg,510,493,bottle,159,176,448,405
IMG_20200323_142030_11.jpg,689,455,bottle,183,120,472,349
IMG_20200323_142030_11.jpg,689,455,bottle,183,120,472,349
IMG_20200323_142032.jpg,800,600,bottle,179,268,524,435
IMG_20200323_142032.jpg,800,600,bottle,179,268,524,435
IMG_20200323_142032_01.jpg,800,600,bottle,276,268,621,435
IMG_20200323_142032_01.jpg,800,600,bottle,276,268,621,435
IMG_20200323_142032_02.jpg,552,414,bottle,148,216,493,383
IMG_20200323_142032_02.jpg,552,414,bottle,148,216,493,383
IMG_20200323_142032_03.jpg,663,438,bottle,92,217,437,384
IMG_20200323_142032_03.jpg,663,438,bottle,92,217,437,384
IMG_20200323_142032_04.jpg,580,495,bottle,0,250,343,417
IMG_20200323_142032_04.jpg,580,495,bottle,0,250,343,417
IMG_20200323_142032_05.jpg,588,483,bottle,55,238,400,405
IMG_20200323_142032_05.jpg,588,483,bottle,55,238,400,405
IMG_20200323_142032_06.jpg,704,508,bottle,176,212,521,379
IMG_20200323_142032_06.jpg,704,508,bottle,176,212,521,379
IMG_20200323_142032_07.jpg,519,376,bottle,130,212,475,375
IMG_20200323_142032_08.jpg,591,406,bottle,242,234,587,401
IMG_20200323_142032_09.jpg,500,476,bottle,83,250,428,417
IMG_20200323_142032_09.jpg,500,476,bottle,83,250,428,417
IMG_20200323_142032_10.jpg,639,421,bottle,130,259,475,420
IMG_20200323_142032_11.jpg,616,448,bottle,137,214,482,381
IMG_20200323_142032_11.jpg,616,448,bottle,137,214,482,381
IMG_20200323_142034.jpg,800,600,bottle,1,235,268,564
IMG_20200323_142034.jpg,800,600,bottle,1,235,268,564
IMG_20200323_142034_01.jpg,800,600,bottle,532,235,799,564
IMG_20200323_142034_01.jpg,800,600,bottle,532,235,799,564
IMG_20200323_142034_02.jpg,589,422,bottle,0,153,183,421
IMG_20200323_142034_03.jpg,636,523,bottle,0,207,128,522
IMG_20200323_142034_03.jpg,636,523,bottle,0,207,128,522
IMG_20200323_142034_04.jpg,530,455,bottle,0,149,189,454
IMG_20200323_142034_04.jpg,530,455,bottle,0,149,189,454
IMG_20200323_142034_05.jpg,539,457,bottle,0,216,72,456
IMG_20200323_142034_06.jpg,660,378,bottle,0,224,141,377
IMG_20200323_142034_07.jpg,501,537,bottle,289,216,500,536
IMG_20200323_142034_07.jpg,501,537,bottle,289,216,500,536
IMG_20200323_142034_08.jpg,544,473,bottle,301,129,543,458
IMG_20200323_142034_08.jpg,544,473,bottle,301,129,543,458
IMG_20200323_142034_09.jpg,531,468,bottle,496,183,530,467
IMG_20200323_142034_09.jpg,531,468,bottle,496,183,530,467
IMG_20200323_142034_10.jpg,506,408,bottle,273,139,505,407
IMG_20200323_142034_11.jpg,625,395,bottle,461,229,624,394
IMG_20200323_142040.jpg,800,600,bottle,338,388,488,458
IMG_20200323_142040.jpg,800,600,bottle,338,388,488,458
IMG_20200323_142040_01.jpg,800,600,bottle,312,388,462,458
IMG_20200323_142040_01.jpg,800,600,bottle,312,388,462,458
IMG_20200323_142040_02.jpg,636,414,bottle,201,206,351,276
IMG_20200323_142040_02.jpg,636,414,bottle,201,206,351,276
IMG_20200323_142040_03.jpg,514,407,bottle,113,360,263,406
IMG_20200323_142040_03.jpg,514,407,bottle,113,360,263,406
IMG_20200323_142040_04.jpg,677,413,bottle,235,305,385,375
IMG_20200323_142040_04.jpg,677,413,bottle,235,305,385,375
IMG_20200323_142040_05.jpg,547,373,bottle,133,196,283,266
IMG_20200323_142040_05.jpg,547,373,bottle,133,196,283,266
IMG_20200323_142040_06.jpg,596,533,bottle,149,387,299,457
IMG_20200323_142040_06.jpg,596,533,bottle,149,387,299,457
IMG_20200323_142040_07.jpg,666,392,bottle,184,326,334,391
IMG_20200323_142040_07.jpg,666,392,bottle,184,326,334,391
IMG_20200323_142040_08.jpg,625,390,bottle,191,309,341,379
IMG_20200323_142040_08.jpg,625,390,bottle,191,309,341,379
IMG_20200323_142040_09.jpg,594,465,bottle,262,272,412,342
IMG_20200323_142040_09.jpg,594,465,bottle,262,272,412,342
IMG_20200323_142040_10.jpg,668,503,bottle,284,313,434,383
IMG_20200323_142040_10.jpg,668,503,bottle,284,313,434,383
IMG_20200323_142040_11.jpg,712,362,bottle,352,296,473,361
IMG_20200323_142043.jpg,800,600,bottle,399,345,538,399
IMG_20200323_142043.jpg,800,600,bottle,399,345,538,399
IMG_20200323_142043_01.jpg,800,600,bottle,262,345,401,399
IMG_20200323_142043_01.jpg,800,600,bottle,262,345,401,399
IMG_20200323_142043_02.jpg,719,395,bottle,324,229,463,283
IMG_20200323_142043_02.jpg,719,395,bottle,324,229,463,283
IMG_20200323_142043_03.jpg,541,464,bottle,346,267,485,321
IMG_20200323_142043_03.jpg,541,464,bottle,346,267,485,321
IMG_20200323_142043_04.jpg,566,453,bottle,302,240,441,294
IMG_20200323_142043_04.jpg,566,453,bottle,302,240,441,294
IMG_20200323_142043_05.jpg,704,472,bottle,329,267,468,321
IMG_20200323_142043_05.jpg,704,472,bottle,329,267,468,321
IMG_20200323_142043_06.jpg,539,449,bottle,140,198,279,252
IMG_20200323_142043_06.jpg,539,449,bottle,140,198,279,252
IMG_20200323_142043_07.jpg,699,473,bottle,188,329,327,383
IMG_20200323_142043_07.jpg,699,473,bottle,188,329,327,383
IMG_20200323_142043_08.jpg,715,509,bottle,230,342,369,396
IMG_20200323_142043_08.jpg,715,509,bottle,230,342,369,396
IMG_20200323_142043_09.jpg,536,468,bottle,248,223,387,277
IMG_20200323_142043_09.jpg,536,468,bottle,248,223,387,277
IMG_20200323_142043_10.jpg,588,382,bottle,88,219,227,273
IMG_20200323_142043_10.jpg,588,382,bottle,88,219,227,273
